product_code,description,cost_price,selling_price,markup_percent,vendor_name,category
DS-KAB6-D1,"Table bracket for DS-K1T671 series（including temperature screening series）,DS-K1T672 series, DS-K1T673 series, DS-K1T680 series, DS-K1TA70 series, DS-K1T341 series.
Material：ZAMAK, ABS
Dimension (W  × H × D)：127.97 mm × 215.49 mm × 133.97 mm",1209.62,1753.95,45,HIKVISION SA,6 series Table bracket
DS-KAB6-W1,"MinMoe wall mounting bracket(all series)
User friendly: supports wiring from the bottom for better
Installation angle adjustable: ± 45° (for left and right), ± 15° (for up and down)",332.87,482.66,45,HIKVISION SA,Angle Adjustment Bracket
DS-K5033MW-D,"Assisted visitor terminal,  Android 11 system
Dual-screen design. 10.1-inch main screen and 10.1-inch auxiliary screen
Supports both stand-alone and networking application. 
TCP/IP and Wi-Fi are available for networking application.
Supports advertisements playing
Supports QR code scanning and swiping card for visitor pass
Up to 300,000 visitor records can be stored on the device",43111.78,62512.08,45,HIKVISION SA,Visitor terminal
DS-K5033TMW-D,"Assisted visitor terminal,  Android 11 system
Dual-screen design. 15.6-inch main screen and 10.1-inch auxiliary screen
Supports both stand-alone and networking application. 
TCP/IP and Wi-Fi are available for networking application.
Supports advertisements playing
Supports QR code scanning and swiping card for visitor pass
Up to 300,000 visitor records can be stored on the device",47339.8,68642.71,45,HIKVISION SA,Visitor terminal
DS-K1F600U-D6E-F,"Supports enrolling  face picture, fingerprint, 13.56 MHz  Mifare 1 card, DESfire card,Felica card and 125KHz  EM card.
3.97-inch LCD touch screen,2 Mega pixel wide-angle lens;
Supports TCP/IP, USB communication,DC 12V/2A
Dimensions：121.6 mm × 137.9 mm × 125 mm (4.8"" × 5.4"" × 4.9"")",4418.95,6407.48,45,HIKVISION SA,Face Issuer
DS-K6301X-DT,"Payment Terminal, Dual-screen design: main screen (for consumer): 8-inch IPS touch screen; sub screen (for operator): 4.3-inch IPS display screen, 2 MP wide-angle lens; Built-in Mifare card, Felica card,DESfire card reading module;
Supports unfixed amount, fixed amount and fixed times payment mode
Supports payment via face (face with mask supported) or card
Max.100,000 faces capacity , Max.500,000 cards;
Supports management via device menu and web
Supports online payment
multiple languages: English, Spanish (South America), Arabic, Thai, Indonesian, Russian, Vietnamese, Chinese Traditional",17761.22,25753.77,45,HIKVISION SA,Payment terminal
DS-K1T502DBFWX,"Access Control Terminal, 2 Mega pixels camera, Built-in Mifare card, Felica card,DESfire card reading module;
integrate the access control and video intercoms
IP65、IK08，increased stability with zinc alloy materials
Storage with 100,000 cards, 10,000 fingerprints and 300,000 events;
support mobile APP hikconnect
Supports two-way audio intercom,capacitive Fingerprint Module;
Uplink Communication: TCP/IP, WIFI;  Downlink Communication: RS-485;",2455.67,3560.72,45,HIKVISION SA,Vanderproof Fingerprint Terminal
DS-K1T502DBFWX-C,"Access Control Terminal, 2 Mega pixels camera, Built-in Mifare card, Felica card,DESfire card reading module;
access control, video intercoms, and video all in one
IP65、IK08，increased stability with zinc alloy materials
Storage with 100,000 cards, 10,000 fingerprints and 300,000 events;
support mobile APP hikconnect
Supports two-way audio intercom, remote live view, video recording through NVR, capacitive Fingerprint Module;
Uplink Communication: TCP/IP, WIFI;  Downlink Communication: RS-485;
Supports SD card",2994.54,4342.08,45,HIKVISION SA,Vanderproof  Fingerprint Terminal
DS-KAB502-S1,Protective shield for DS-K1T502 series,265.04,384.31,45,HIKVISION SA,K1T502 Bracket
DS-KAB502-S2,Wall mounting box for  DS-K1T502 series,265.04,384.31,45,HIKVISION SA,K1T502 Bracket
DS-K1T804AMF,"2.4 inch LCD Display Standalone Access Control Terminal, Built-in Mifare card reading module,  
Storage with 3,000 cards, 3,000 fingerprints and 100,000 access control events; RS485(Connect to Secure Module);
Support Access Control and Time Attendance Function, Optical Fingerprint Module;
Uplink Communication: TCP-IP, WIFI;  Downlink Communication: 
Supports Wiegand out(W26/W34) and Wiegand in(W26/W34).
Supports ISUP5.0, ISAPI
multiple languages: English, Spanish, Italian, French, Portuguese (Brazilian), Vietnamese, Arabic, Thai, Turkish, Indonesian, Ukrainian
Power adapter included in the package（European Standard）
4 colours availabe (Black, Glod, Silver and White), remark colour choices when placing order.",1362.87,1976.16,45,HIKVISION SA,Fingerprint Terminal
DS-K1T807MBFWX-E1,"2.4-inch LCD screen
Multiple authentication methods, including  Fingerprinter,  Bluetooth, card, and PIN, etc
Supports M1 card
Supports TCP/IP,DC 12V/1A, Standard PoE
IP65
Max. 5000 cards,  5000 Fingerprinter and 150,000 events
Touch key 
Supports ISAPI and ISUP 5.0 protocols
Configuration via the web client
Supports access control and local time and attendance function",1576.4,2285.78,45,HIKVISION SA,Fingerprint Terminal
DS-K1T805MBFWX,"Access Control Terminal,  Built-in Mifare card reading module and Bluetooth module;
IP65、IK08，increased stability with aluminum alloy materials
Storage with 10,000 cards , 3,000 fingerprints and 100,000 events;
AP mode
support web（PC and Moblie）configuration
support mobile APP hikconnect",1587.71,2302.18,45,HIKVISION SA,Vanderproof  Fingerprint Terminal
DS-KAB805-S1(O-NEU),Rain Shielder for K1T805 series,198.46,287.77,45,HIKVISION SA,K1T805 Bracket
DS-K2604,"Four-door Access Controller, Storage with 100,000 cards and 300,000 access control events.
Uplink Communication: TCP/IP and RS-485;
Accessible Card Reader: 4 Wiegand readers or 8 RS485 readers; 
Input interface: 4 alarm input, Door Sensor×4, Door Switch×4, Case Input×8, Fire Alarm Linkage×1, Tamper-proof×1;
Output interface: Door Switch Relay×4, Alarm Relay×4.",4009.46,5813.72,45,HIKVISION SA,Access Controller
DS-K2622X,"Double-door Access Controller, Storage with 100,000 users,10000 fingerprint,100,000 cards and 300,000 access control events.
Uplink Communication: TCP/IP、ISUP5.0、 ISAPI
Accessible Card Reader: 4 Wiegand readers or 4 RS485 readers; 
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Input interface: Door Sensor×2, Door Switch×2, Case Input×4, Fire Alarm Linkage×1, Tamper-proof×1;
Output interface: Door Switch Relay×2, Alarm Relay×4
Power adapter included in the package（European Standard）",3410.3,4944.94,45,HIKVISION SA,Access Controller
DS-K2624X,"Four-door Access Controller, Storage with 100,000 users,10000 fingerprint,100,000 cards and 300,000 access control events.
Uplink Communication: TCP/IP、ISUP5.0、 ISAPI
Accessible Card Reader: 4 Wiegand readers or 4 RS485 readers; 
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Input interface: Door Sensor×4, Door Switch×4, Case Input×8, Fire Alarm Linkage×1, Tamper-proof×1;
Output interface: Door Switch Relay×4, Alarm Relay×4
Power adapter included in the package（European Standard）",4255.66,6170.71,45,HIKVISION SA,Access Controller
DS-K2622X(P),"Double-door Access main board, Storage with 100,000 users,10000 fingerprint,100,000 cards and 300,000 access control events.
Uplink Communication: TCP/IP、ISUP5.0、 ISAPI
Accessible Card Reader: 4 Wiegand readers or 4 RS485 readers; 
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Input interface: Door Sensor×2, Door Switch×2, Case Input×4, Fire Alarm Linkage×1, Tamper-proof×1;
Output interface: Door Switch Relay×2, Alarm Relay×4
Power adapter included in the package（European Standard）",1857.77,2693.77,45,HIKVISION SA,Access Controller
DS-K2624X(P),"Four-door Access main board, Storage with 100,000 users,10000 fingerprint,100,000 cards and 300,000 access control events.
Uplink Communication: TCP/IP、ISUP5.0、 ISAPI
Accessible Card Reader: 4 Wiegand readers or 4 RS485 readers; 
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Input interface: Door Sensor×4, Door Switch×4, Case Input×8, Fire Alarm Linkage×1, Tamper-proof×1;
Output interface: Door Switch Relay×4, Alarm Relay×4
Power adapter included in the package（European Standard）",2170.54,3147.28,45,HIKVISION SA,Access Controller
DS-K2702WX-E1,"Supports 100000 users,10000 fingerprint,200000 cards,600000 events
Supports 2 door control. It can extend up to 62 DS-K2M002X access modules, and up to 126 doors can be controlled
 Downstream RS-485 redundancy wiring design to ensure communication stability. 5-ch downlink RS-485 interface supports two applications: 1. When 4-ch RS-485 communication, the 5th RS-485 can be used as a redundant application; 2. 4-ch RS-485 forms 2 groups of dual-bus loops with physical isolation. It is recommended that you do not have more than 16 access modules attached to each loop bus.
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
 Powers supply by PoE, and Wi-Fi is available
Interface: Network*1,Lock control*2,Exit button*2,Door contact input*2,Alarm input*4,Alarm output*4,TAMPER*1,RS-485*7( 2 for card reader, 5 for access modules ：4 for communication, each interface can connect up to 16 access modules; 1 for redundancy),Wiegand*2(standard 26/34 input, supports custom Wiegand settings),USB*1,Fire alarm*1",5775.54,8374.53,45,HIKVISION SA,Access Controller
DS-K2704X,"Supports 100000 users,10000 fingerprint,200000 cards,600000 events
Supports 4 door control. It can extend up to 62 DS-K2M002X access modules, and up to 128 doors can be controlled
 Downstream RS-485 redundancy wiring design to ensure communication stability. 5-ch downlink RS-485 interface supports two applications: 1. When 4-ch RS-485 communication, the 5th RS-485 can be used as a redundant application; 2. 4-ch RS-485 forms 2 groups of dual-bus loops with physical isolation. It is recommended that you do not have more than 16 access modules attached to each loop bus.
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Interface: Network*1,Lock control*4,Exit button*4,Door contact input*4,Alarm input*8,Alarm output*4,TAMPER*1,RS-485*7( 2 for card reader, 5 for access modules (4 for communication, each interface can connect up to 16 access modules; 1 for redundancy),Wiegand*2(standard 26/34 input, supports custom Wiegand settings),USB*1,Fire alarm*1",6545.52,9491.0,45,HIKVISION SA,Access Controller
DS-K2708X,"Supports 100000 users,10000 fingerprint,200000 cards,600000 events
Supports 8-door control. It is formed by 2 DS-K2M002X access modules, and one 4-doors access controller
 Downstream RS-485 redundancy wiring design to ensure communication stability. 5-ch downlink RS-485 interface supports two applications: 1. When 4-ch RS-485 communication, the 5th RS-485 can be used as a redundant application; 2. 4-ch RS-485 forms 2 groups of dual-bus loops with physical isolation. It is recommended that you do not have more than 16 access modules attached to each loop bus.
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Interface: Network*1,Lock control*8,Exit button*8,Door contact input*8,Alarm input*16,Alarm output*8,TAMPER*1,RS-485*15( including 7 on access controller and 8 on access modules),Wiegand*8( including 4 on access controller and 4 on access module),USB*1,Fire alarm*1",9241.11,13399.61,45,HIKVISION SA,Access Controller
DS-K2702WX-E1(P),"Supports 100000 users,10000 fingerprint,200000 cards,600000 events
 Web configuration management.
 Powers supply by PoE, and Wi-Fi is available
Supports 2 door control. It can extend up to 62 DS-K2M002X access modules, and up to 126 doors can be controlled
Downstream RS-485 redundancy wiring design to ensure communication stability. 5-ch downlink RS-485 interface supports two applications: 1. When 4-ch RS-485 communication, the 5th RS-485 can be used as a redundant application; 2. 4-ch RS-485 forms 2 groups of dual-bus loops with physical isolation. It is recommended that you do not have more than 16 access modules attached to each loop bus.
Interface: Network*1,Lock control*2,Exit button*2,Door contact input*2,Alarm input*4,Alarm output*4,TAMPER*1,RS-485*7( 2 for card reader, 5 for access modules (4 for communication, each interface can connect up to 16 access modules; 1 for redundancy),Wiegand*2(standard 26/34 input, supports custom Wiegand settings),USB*1,Fire alarm*1",4043.38,5862.9,45,HIKVISION SA,"Access Controller
main board, without casing"
DS-K2704X(P)),"main board
Supports 100000 users,10000 fingerprint,200000 cards,600000 events
Supports 4 door control. It can extend up to 62 DS-K2M002X access modules, and up to 128 doors can be controlled
 Downstream RS-485 redundancy wiring design to ensure communication stability. 5-ch downlink RS-485 interface supports two applications: 1. When 4-ch RS-485 communication, the 5th RS-485 can be used as a redundant application; 2. 4-ch RS-485 forms 2 groups of dual-bus loops with physical isolation. It is recommended that you do not have more than 16 access modules attached to each loop bus.
 Web configuration management. All configurations can be realized via web without software application
 It has status indicators such as power supply, communication and operation, which is convenient for equipment health detection
Interface: Network*1,Lock control*4,Exit button*4,Door contact input*4,Alarm input*8,Alarm output*4,TAMPER*1,RS-485*7( 2 for card reader, 5 for access modules ：4 for communication, each interface can connect up to 16 access modules; 1 for redundancy),Wiegand*2(standard 26/34 input, supports custom Wiegand settings),USB*1,Fire alarm*1",4582.24,6644.25,45,HIKVISION SA,"Access Controller
main board, without casing"
DS-K2M002X,"main board-access module
Supports 2 door control. It can connect with access controller via RS-485
 Connects with card reader via RS-485 (OSDP) or Wiegand
 Installs with guide rail
 Supports battery charging and discharging
 Supports indicators for indicating power status, communciation status, running status, and door staus
Interface: Lock control*2,Exit button*2,Door contact input*2,Alarm input*4,Alarm output*2,TAMPER*1,RS-485*4( 2 for card reader, 2 for access modules,Wiegand*2(standard 26/34 input, supports custom Wiegand settings)",1541.23,2234.78,45,HIKVISION SA,"main board-access module, without casing"
DS-K2M002X-E,"Enclosure of DS-K2M002X;
contains din rails, which helps installing the DS-K2M002X access module.
can be equipped with up to 2 access modules.
contains a 100 W power supply, which powering for 2 access modules, and can meet the power supply requirements of all accessories of 4 doors.",1808.78,2622.73,45,HIKVISION SA,Casing For DS-K2M002X
DS-K2M0012X,"Supports 8 inputs and 4 outputs
 Supports communication with access controller via RS-485
 Installation with guide rail
 Supports battery charging and discharging
 Supports indicators for indicating power status, communication status, running status, and door status
 The 270X series access controller supports access to up to 26PCS DS-K2M0012X
 The 262X series access controller supports access to up to 16PCS DS-K2M0012X",1155.61,1675.63,45,HIKVISION SA,IO expansion module
DS-K2220X(P),"Master Elevator Controller, Storage with 100,000 Cards ,30,000 Fingerprint and 300,000 Events, up to 128 floors’ permissions.
Uplink Communication: TCP/IP and RS-485;
Support PC Web
Accessible Card Reader: 2 Wiegand readers or 2 RS485 readers; 
Input interface: Emergency Button×1,1 Fire Alarm Button×1, 1 Maintenance Button×1, Case Input×2;
Output interface: Door Switch Relay×4, Alarm Relay×4.",4083.57,5921.18,45,HIKVISION SA,"Elevator Controller
Master"
DS-K2M0016A(O-STD)/without chassis,"Distributed Elevator Controller, up to 16 floors’ permissions.
Uplink Communication: RS-485;
Input interface: Alarm Input×1, Tamper Alarm×1;
Output interface: Relay Output×16.",4961.59,7194.31,45,HIKVISION SA,"Elevator Controller
Distributed"
DS-K1T801M,"Standalone Access Control Terminal, Built-in Mifare card reading module,  
Storage with 3,000 cards;
12 Keys keyboard and doorbell, DC 12V/1A",455.96,661.14,45,HIKVISION SA,Card terminal
DS-K1T802M,"Standalone Access Control Terminal, Built-in Mifare card reading module,  
Storage with 3,000 cards and 10,000 access control events;
Uplink Communication: TCP/IP;
12 Keys keyboard and doorbell, DC 12V/1A",825.26,1196.63,45,HIKVISION SA,Card terminal
DS-K1105EMKB,"Reads EM card、Mifare 1 card, with keypad
Supports bluetooth module
Supports RS485(OSDP) and Wiegand(W26/W34) protocol
Tamper-proof alarm,  IP 65",585.34,848.74,45,HIKVISION SA,Card Reader
DS-K1105EMKB-QR,"Reads EM card、Mifare 1 card, with keypad
Supports bluetooth module, QR code
Supports RS485(OSDP) and Wiegand(W26/W34) protocol
Tamper-proof alarm,  IP 65",713.46,1034.52,45,HIKVISION SA,Card Reader
DS-K1107AM,"Reads Mifare 1 card, with keypad, Supports RS485 and Wiegand(W26/W34) protocol;
Tamper-proof alarm, Dust-proof, IP 65.",357.99,519.09,45,HIKVISION SA,Card Reader
DS-K1107MK,"Reads Mifare 1 card, with keypad, Supports RS485 and Wiegand(W26/W34) protocol;
Tamper-proof alarm, Dust-proof, IP 65.",355.48,515.45,45,HIKVISION SA,Card Reader
DS-K1108AM,"Reads Mifare 1 card, Supports RS485 and Wiegand(W26/W34) protocol;
Tamper-proof alarm, Dust-proof, IP 65, Applied for 86 &120 Gang Box.",384.37,557.34,45,HIKVISION SA,Card Reader
DS-K1108AMK,"Reads Mifare 1 card, with keypad, Supports RS485 and Wiegand(W26/W34) protocol;
Tamper-proof alarm, Dust-proof, IP 65, Applied for 86 & 120 Gang Box.",512.49,743.11,45,HIKVISION SA,Card Reader
DS-K1109DKB-QR,"Reads Desfire、Felica card number、Mifare 1 card,  with keypad
Supports QR code
Supports bluetooth module
Supports RS485(OSDP) and Wiegand(W26/W34) protocol
Tamper-proof alarm,  IP 65",1331.46,1930.62,45,HIKVISION SA,Card Reader
DS-K1109DKFB-QR,"Reads Desfire、Felica card number、Mifare 1 card,  with keypad
Supports fingerprint
Supports QR code
Supports bluetooth module
Supports RS485(OSDP) and Wiegand(W26/W34) protocol
Tamper-proof alarm,  IP 65",1639.21,2376.85,45,HIKVISION SA,Card Reader
